,FORMULA,stabilityVec,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
979,Ir0.5 Ar0.5,0.0,Ir0.5 Ar0.5,18.0,77.0,59.0,47.5,29.5,18.0,60.0,100.0,40.0,80.0,20.0,60.0,39.948,192.217,152.269,116.08250000000001,76.1345,39.948,83.8,2739.0,2655.2,1411.4,1327.6,83.8,9.0,18.0,9.0,13.5,4.5,9.0,3.0,6.0,3.0,4.5,1.5,3.0,106.0,141.0,35.0,123.5,17.5,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,7.0,7.0,3.5,3.5,0.0,0.0,14.0,14.0,7.0,7.0,0.0,8.0,23.0,15.0,15.5,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,14.21,28.54,14.329999999999998,21.375,7.164999999999999,14.21,0.0,9.26,9.26,4.63,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
979,Ir0.4 Ar0.6,0.0,Ir0.4 Ar0.6,18.0,77.0,59.0,41.6,28.32,18.0,60.0,100.0,40.0,84.0,19.200000000000003,100.0,39.948,192.217,152.269,100.85560000000001,73.08912000000001,39.948,83.8,2739.0,2655.2,1145.88,1274.496,83.8,9.0,18.0,9.0,14.399999999999999,4.32,18.0,3.0,6.0,3.0,4.2,1.44,3.0,106.0,141.0,35.0,120.0,16.8,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,3.5999999999999996,2.88,6.0,0.0,7.0,7.0,2.8000000000000003,3.36,0.0,0.0,14.0,14.0,5.6000000000000005,6.72,0.0,8.0,23.0,15.0,14.0,7.199999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2000000000000002,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2000000000000002,1.44,0.0,14.21,28.54,14.329999999999998,22.808,6.878399999999999,28.54,0.0,9.26,9.26,5.556,4.4448,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
979,Ir0.3 Ar0.7,0.0,Ir0.3 Ar0.7,18.0,77.0,59.0,35.699999999999996,24.779999999999998,18.0,60.0,100.0,40.0,88.0,16.799999999999997,100.0,39.948,192.217,152.269,85.62870000000001,63.952980000000004,39.948,83.8,2739.0,2655.2,880.3599999999999,1115.1839999999997,83.8,9.0,18.0,9.0,15.299999999999999,3.7800000000000002,18.0,3.0,6.0,3.0,3.8999999999999995,1.2599999999999998,3.0,106.0,141.0,35.0,116.49999999999999,14.699999999999994,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,4.199999999999999,2.5200000000000005,6.0,0.0,7.0,7.0,2.1,2.94,0.0,0.0,14.0,14.0,4.2,5.88,0.0,8.0,23.0,15.0,12.5,6.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.8999999999999999,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.8999999999999999,1.2599999999999998,0.0,14.21,28.54,14.329999999999998,24.241,6.018599999999999,28.54,0.0,9.26,9.26,6.481999999999999,3.8891999999999998,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
979,Ir0.2 Ar0.8,0.0,Ir0.2 Ar0.8,18.0,77.0,59.0,29.8,18.880000000000003,18.0,60.0,100.0,40.0,92.0,12.8,100.0,39.948,192.217,152.269,70.40180000000001,48.72608000000001,39.948,83.8,2739.0,2655.2,614.84,849.6640000000001,83.8,9.0,18.0,9.0,16.2,2.880000000000001,18.0,3.0,6.0,3.0,3.6000000000000005,0.9600000000000004,3.0,106.0,141.0,35.0,113.00000000000001,11.20000000000001,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,4.800000000000001,1.9199999999999997,6.0,0.0,7.0,7.0,1.4000000000000001,2.24,0.0,0.0,14.0,14.0,2.8000000000000003,4.48,0.0,8.0,23.0,15.0,11.0,4.800000000000001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6000000000000001,0.9600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6000000000000001,0.9600000000000001,0.0,14.21,28.54,14.329999999999998,25.674,4.5855999999999995,28.54,0.0,9.26,9.26,7.408,2.9631999999999996,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
979,Ir0.1 Ar0.9,0.0,Ir0.1 Ar0.9,18.0,77.0,59.0,23.9,10.62,18.0,60.0,100.0,40.0,96.0,7.2,100.0,39.948,192.217,152.269,55.17490000000001,27.408420000000007,39.948,83.8,2739.0,2655.2,349.32000000000005,477.93600000000004,83.8,9.0,18.0,9.0,17.099999999999998,1.6200000000000019,18.0,3.0,6.0,3.0,3.3000000000000003,0.5400000000000003,3.0,106.0,141.0,35.0,109.5,6.300000000000001,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,5.4,1.0799999999999996,6.0,0.0,7.0,7.0,0.7000000000000001,1.2600000000000002,0.0,0.0,14.0,14.0,1.4000000000000001,2.5200000000000005,0.0,8.0,23.0,15.0,9.5,2.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.30000000000000004,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.30000000000000004,0.54,0.0,14.21,28.54,14.329999999999998,27.107,2.5793999999999997,28.54,0.0,9.26,9.26,8.334,1.6668000000000003,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.9 He0.1,0.0,Ir0.9 He0.1,2.0,77.0,75.0,69.5,13.5,77.0,60.0,98.0,38.0,63.8,6.839999999999998,60.0,4.002602,192.217,188.21439800000002,173.3955602,33.87859164000001,192.217,,,,,,2739.0,9.0,18.0,9.0,9.9,1.6200000000000006,9.0,1.0,6.0,5.0,5.5,0.9,6.0,28.0,141.0,113.0,129.70000000000002,20.33999999999999,141.0,,,,,,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.3,1.2600000000000002,7.0,0.0,14.0,14.0,12.6,2.5200000000000005,14.0,2.0,23.0,21.0,20.9,3.780000000000001,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.7,0.5399999999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.7,0.5399999999999998,3.0,12.305,14.21,1.9050000000000011,14.0195,0.3429000000000002,14.21,0.0,18.098,18.098,1.8098,3.2576400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.8 He0.2,0.0,Ir0.8 He0.2,2.0,77.0,75.0,62.0,24.0,77.0,60.0,98.0,38.0,67.6,12.159999999999997,60.0,4.002602,192.217,188.21439800000002,154.57412040000003,60.22860736,192.217,,,,,,2739.0,9.0,18.0,9.0,10.8,2.880000000000001,9.0,1.0,6.0,5.0,5.000000000000001,1.5999999999999996,6.0,28.0,141.0,113.0,118.4,36.16,141.0,,,,,,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.6000000000000005,2.2399999999999998,7.0,0.0,14.0,14.0,11.200000000000001,4.4799999999999995,14.0,2.0,23.0,21.0,18.8,6.72,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4000000000000004,0.9599999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.4000000000000004,0.9599999999999999,3.0,12.305,14.21,1.9050000000000011,13.829000000000002,0.6095999999999994,14.21,0.0,18.098,18.098,3.6196,5.791360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.7 He0.3,0.0,Ir0.7 He0.3,2.0,77.0,75.0,54.5,31.5,77.0,60.0,98.0,38.0,71.4,15.96,60.0,4.002602,192.217,188.21439800000002,135.7526806,79.05004716,192.217,,,,,,2739.0,9.0,18.0,9.0,11.7,3.7799999999999994,9.0,1.0,6.0,5.0,4.499999999999999,2.1,6.0,28.0,141.0,113.0,107.1,47.46,141.0,,,,,,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.8999999999999995,2.94,7.0,0.0,14.0,14.0,9.799999999999999,5.88,14.0,2.0,23.0,21.0,16.7,8.82,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0999999999999996,1.2600000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0999999999999996,1.2600000000000002,3.0,12.305,14.21,1.9050000000000011,13.638499999999999,0.8001000000000011,14.21,0.0,18.098,18.098,5.429399999999999,7.601159999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.6 He0.4,0.0,Ir0.6 He0.4,2.0,77.0,75.0,46.99999999999999,36.0,77.0,60.0,98.0,38.0,75.2,18.240000000000002,60.0,4.002602,192.217,188.21439800000002,116.93124080000001,90.34291104000002,192.217,,,,,,2739.0,9.0,18.0,9.0,12.6,4.32,9.0,1.0,6.0,5.0,3.9999999999999996,2.4000000000000004,6.0,28.0,141.0,113.0,95.8,54.24,141.0,,,,,,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.2,3.3600000000000003,7.0,0.0,14.0,14.0,8.4,6.720000000000001,14.0,2.0,23.0,21.0,14.6,10.08,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7999999999999998,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7999999999999998,1.44,3.0,12.305,14.21,1.9050000000000011,13.448,0.9144000000000005,14.21,0.0,18.098,18.098,7.2392,8.68704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.5 He0.5,0.0,Ir0.5 He0.5,2.0,77.0,75.0,39.5,37.5,2.0,60.0,98.0,38.0,79.0,19.0,60.0,4.002602,192.217,188.21439800000002,98.109801,94.10719900000001,4.002602,,,,,,,9.0,18.0,9.0,13.5,4.5,9.0,1.0,6.0,5.0,3.5,2.5,1.0,28.0,141.0,113.0,84.5,56.5,28.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.5,3.5,0.0,0.0,14.0,14.0,7.0,7.0,0.0,2.0,23.0,21.0,12.5,10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,12.305,14.21,1.9050000000000011,13.2575,0.9525000000000006,12.305,0.0,18.098,18.098,9.049,9.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.4 He0.6,0.0,Ir0.4 He0.6,2.0,77.0,75.0,32.0,36.0,2.0,60.0,98.0,38.0,82.8,18.240000000000002,98.0,4.002602,192.217,188.21439800000002,79.28836120000001,90.34291104000002,4.002602,,,,,,,9.0,18.0,9.0,14.399999999999999,4.32,18.0,1.0,6.0,5.0,3.0000000000000004,2.4000000000000004,1.0,28.0,141.0,113.0,73.2,54.24,28.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.8000000000000003,3.36,0.0,0.0,14.0,14.0,5.6000000000000005,6.72,0.0,2.0,23.0,21.0,10.4,10.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2000000000000002,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2000000000000002,1.44,0.0,12.305,14.21,1.9050000000000011,13.067,0.9144000000000005,12.305,0.0,18.098,18.098,10.858799999999999,8.68704,18.098,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.3 He0.7,0.0,Ir0.3 He0.7,2.0,77.0,75.0,24.499999999999996,31.499999999999996,2.0,60.0,98.0,38.0,86.6,15.96,98.0,4.002602,192.217,188.21439800000002,60.466921400000004,79.05004715999999,4.002602,,,,,,,9.0,18.0,9.0,15.299999999999999,3.7800000000000002,18.0,1.0,6.0,5.0,2.5,2.0999999999999996,1.0,28.0,141.0,113.0,61.89999999999999,47.459999999999994,28.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.1,2.94,0.0,0.0,14.0,14.0,4.2,5.88,0.0,2.0,23.0,21.0,8.299999999999999,8.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.8999999999999999,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.8999999999999999,1.2599999999999998,0.0,12.305,14.21,1.9050000000000011,12.876499999999998,0.8000999999999997,12.305,0.0,18.098,18.098,12.668599999999998,7.60116,18.098,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.2 He0.8,0.0,Ir0.2 He0.8,2.0,77.0,75.0,17.0,24.0,2.0,60.0,98.0,38.0,90.4,12.159999999999997,98.0,4.002602,192.217,188.21439800000002,41.645481600000004,60.228607360000005,4.002602,,,,,,,9.0,18.0,9.0,16.2,2.880000000000001,18.0,1.0,6.0,5.0,2.0,1.6,1.0,28.0,141.0,113.0,50.60000000000001,36.16000000000001,28.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4000000000000001,2.24,0.0,0.0,14.0,14.0,2.8000000000000003,4.48,0.0,2.0,23.0,21.0,6.200000000000001,6.720000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6000000000000001,0.9600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6000000000000001,0.9600000000000001,0.0,12.305,14.21,1.9050000000000011,12.686000000000002,0.6096000000000015,12.305,0.0,18.098,18.098,14.4784,5.791359999999999,18.098,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
991,Ir0.1 He0.9,0.0,Ir0.1 He0.9,2.0,77.0,75.0,9.5,13.5,2.0,60.0,98.0,38.0,94.2,6.839999999999998,98.0,4.002602,192.217,188.21439800000002,22.824041800000003,33.87859164000001,4.002602,,,,,,,9.0,18.0,9.0,17.099999999999998,1.6200000000000019,18.0,1.0,6.0,5.0,1.5,0.9,1.0,28.0,141.0,113.0,39.3,20.34,28.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.7000000000000001,1.2600000000000002,0.0,0.0,14.0,14.0,1.4000000000000001,2.5200000000000005,0.0,2.0,23.0,21.0,4.1000000000000005,3.7800000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.30000000000000004,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.30000000000000004,0.54,0.0,12.305,14.21,1.9050000000000011,12.4955,0.3429000000000002,12.305,0.0,18.098,18.098,16.2882,3.2576399999999994,18.098,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
1025,K0.9 He0.1,0.0,K0.9 He0.1,2.0,19.0,17.0,17.3,3.0599999999999996,19.0,3.0,98.0,95.0,12.5,17.1,3.0,4.002602,39.0983,35.095698,35.5887302,6.317225640000002,39.0983,,,,,,336.53,1.0,18.0,17.0,2.7,3.0600000000000005,1.0,1.0,4.0,3.0,3.7,0.5399999999999998,4.0,28.0,203.0,175.0,185.50000000000003,31.49999999999998,203.0,,,,,,0.82,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.18,1.0,12.305,73.1066666667,60.801666666699994,67.02650000003,10.944300000005997,73.1066666667,0.0,18.098,18.098,1.8098,3.2576400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,228.6,0.7200000000000046,229.0
1025,K0.8 He0.2,0.0,K0.8 He0.2,2.0,19.0,17.0,15.600000000000001,5.4399999999999995,19.0,3.0,98.0,95.0,22.0,30.400000000000002,3.0,4.002602,39.0983,35.095698,32.079160400000006,11.23062336,39.0983,,,,,,336.53,1.0,18.0,17.0,4.4,5.440000000000001,1.0,1.0,4.0,3.0,3.4000000000000004,0.9599999999999999,4.0,28.0,203.0,175.0,168.0,56.0,203.0,,,,,,0.82,1.0,2.0,1.0,1.2000000000000002,0.3200000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2000000000000002,0.3200000000000001,1.0,0.0,1.0,1.0,0.8,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.32,1.0,12.305,73.1066666667,60.801666666699994,60.946333333359995,19.456533333343998,73.1066666667,0.0,18.098,18.098,3.6196,5.791360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,228.20000000000002,1.2799999999999898,229.0
1025,K0.7 He0.3,0.0,K0.7 He0.3,2.0,19.0,17.0,13.899999999999999,7.140000000000001,19.0,3.0,98.0,95.0,31.5,39.9,3.0,4.002602,39.0983,35.095698,28.5695906,14.74019316,39.0983,,,,,,336.53,1.0,18.0,17.0,6.1,7.139999999999999,1.0,1.0,4.0,3.0,3.0999999999999996,1.2600000000000002,4.0,28.0,203.0,175.0,150.5,73.5,203.0,,,,,,0.82,1.0,2.0,1.0,1.2999999999999998,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.2999999999999998,0.41999999999999993,1.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,12.305,73.1066666667,60.801666666699994,54.86616666668999,25.536700000013997,73.1066666667,0.0,18.098,18.098,5.429399999999999,7.601159999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.79999999999998,1.6800000000000068,229.0
1025,K0.6 He0.4,0.0,K0.6 He0.4,2.0,19.0,17.0,12.200000000000001,8.16,19.0,3.0,98.0,95.0,41.0,45.6,3.0,4.002602,39.0983,35.095698,25.0600208,16.84593504,39.0983,,,,,,336.53,1.0,18.0,17.0,7.8,8.16,1.0,1.0,4.0,3.0,2.8,1.44,4.0,28.0,203.0,175.0,133.0,84.0,203.0,,,,,,0.82,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.48,1.0,12.305,73.1066666667,60.801666666699994,48.786000000019996,29.184800000015997,73.1066666667,0.0,18.098,18.098,7.2392,8.68704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.4,1.9199999999999988,229.0
1025,K0.5 He0.5,0.0,K0.5 He0.5,2.0,19.0,17.0,10.5,8.5,2.0,3.0,98.0,95.0,50.5,47.5,3.0,4.002602,39.0983,35.095698,21.550451000000002,17.547849,4.002602,,,,,,,1.0,18.0,17.0,9.5,8.5,1.0,1.0,4.0,3.0,2.5,1.5,1.0,28.0,203.0,175.0,115.5,87.5,28.0,,,,,,,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,12.305,73.1066666667,60.801666666699994,42.70583333335,30.400833333349997,12.305,0.0,18.098,18.098,9.049,9.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.0,2.0,225.0
1025,K0.4 He0.6,0.0,K0.4 He0.6,2.0,19.0,17.0,8.8,8.16,2.0,3.0,98.0,95.0,60.0,45.6,98.0,4.002602,39.0983,35.095698,18.0408812,16.84593504,4.002602,,,,,,,1.0,18.0,17.0,11.2,8.16,18.0,1.0,4.0,3.0,2.2,1.44,1.0,28.0,203.0,175.0,98.0,84.0,28.0,,,,,,,1.0,2.0,1.0,1.6,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6,0.48,2.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.48,0.0,12.305,73.1066666667,60.801666666699994,36.62566666668,29.184800000015997,12.305,0.0,18.098,18.098,10.858799999999999,8.68704,18.098,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.60000000000002,1.9200000000000046,225.0
